Timestamp,Open,High,Low,Close,Volume
2018-03-19,1067.4000244140625,1067.4000244140625,1024.199951171875,1009.4805908203125,58294500
2018-03-20,1019.4000244140625,1028.800048828125,1003.7999877929688,1008.3030395507812,42346000
2018-03-21,1027.5999755859375,1027.5999755859375,1027.5999755859375,1008.3030395507812,0
2018-03-22,1040.0,1055.0,1034.199951171875,1028.123779296875,45750000
2018-03-23,1007.0,1027.5999755859375,1007.0,1000.0608520507812,50780500
2018-03-26,1004.4000244140625,1015.7999877929688,991.7999877929688,996.7246704101562,39928000
2018-03-27,1031.199951171875,1046.5999755859375,1030.4000244140625,1026.75,37643500
2018-03-28,1021.2000122070312,1035.199951171875,1016.0,1018.2872314453125,39532000
2018-03-29,1029.0,1030.0,1010.2000122070312,1005.6915283203125,34942000
2018-03-30,1025.800048828125,1032.800048828125,1020.7999877929688,1012.7766723632812,27129500
2018-04-02,1030.4000244140625,1047.5999755859375,1030.199951171875,1018.0904541015625,21768500
2018-04-03,1020.0,1034.800048828125,1017.7999877929688,1013.56396484375,26040000
2018-04-04,1043.199951171875,1049.199951171875,1027.0,1011.0054321289062,35937000
2018-04-05,1045.800048828125,1049.5999755859375,1033.199951171875,1025.9627685546875,28759000
2018-04-06,1044.0,1052.199951171875,1040.800048828125,1024.38818359375,25023000
2018-04-09,1040.5999755859375,1048.5999755859375,1036.5999755859375,1027.3404541015625,20537000
2018-04-10,1042.199951171875,1073.800048828125,1041.800048828125,1048.595947265625,35862500
2018-04-11,1066.0,1071.4000244140625,1052.199951171875,1037.5745849609375,23964000
2018-04-12,1056.199951171875,1056.4000244140625,1038.199951171875,1023.4042358398438,20815000
2018-04-13,1047.800048828125,1054.800048828125,1045.800048828125,1032.2607421875,22424000
2018-04-16,1055.800048828125,1064.800048828125,1054.0,1040.7235107421875,16121500
2018-04-17,1057.5999755859375,1071.800048828125,1057.5999755859375,1045.44677734375,20848000
2018-04-18,1067.0,1080.5999755859375,1066.199951171875,1061.7818603515625,30679000
2018-04-19,1084.0,1085.0,1073.0,1057.05859375,25536000
2018-04-20,1069.4000244140625,1077.0,1066.5999755859375,1059.81396484375,25924000
2018-04-23,1076.5999755859375,1077.4000244140625,1067.800048828125,1052.925537109375,18940000
2018-04-24,1079.4000244140625,1087.5999755859375,1070.800048828125,1070.24462890625,31292500
2018-04-25,1081.4000244140625,1086.0,1072.0,1064.734130859375,33319000
2018-04-26,1090.0,1093.5999755859375,1081.0,1071.228759765625,26338500
2018-04-27,1090.5999755859375,1091.0,1073.5999755859375,1062.76611328125,36036500
2018-04-30,1080.0,1080.0,1080.0,1062.76611328125,0
2018-05-01,1026.0,1029.5999755859375,1007.5999755859375,998.4096069335938,82818000
2018-05-02,1025.5999755859375,1026.0,1012.7999877929688,1000.377685546875,45333500
2018-05-03,1016.5999755859375,1016.5999755859375,1016.5999755859375,1000.377685546875,0
2018-05-04,1016.5999755859375,1016.5999755859375,1016.5999755859375,1000.377685546875,0
2018-05-07,1038.4000244140625,1045.0,1032.800048828125,1023.0106811523438,37934000
2018-05-08,1020.2000122070312,1040.4000244140625,1018.7999877929688,1019.86181640625,26436000
2018-05-09,1026.199951171875,1035.199951171875,1025.0,1011.2022094726562,26115500
2018-05-10,1036.199951171875,1037.5999755859375,1020.2000122070312,1005.4947509765625,20559000
2018-05-11,1025.199951171875,1036.0,1019.2000122070312,1018.8777465820312,27821500
2018-05-14,1050.0,1059.0,1047.4000244140625,1040.9205322265625,27216000
2018-05-15,1050.4000244140625,1056.5999755859375,1049.199951171875,1037.3775634765625,16307500
2018-05-16,1054.199951171875,1061.0,1054.0,1038.5587158203125,18061500
2018-05-17,1064.0,1080.0,1062.0,1060.7978515625,32978000
2018-05-18,1080.800048828125,1092.0,1076.800048828125,1065.9149169921875,28913500
2018-05-21,1083.5999755859375,1091.4000244140625,1076.199951171875,1060.404296875,26260500
2018-05-22,1078.199951171875,1079.0,1037.5999755859375,1039.5426025390625,46802500
2018-05-23,1040.0,1042.4000244140625,1028.199951171875,1013.56396484375,60055000
2018-05-24,1020.0,1021.7999877929688,1013.0,1003.7235107421875,29576000
2018-05-25,1018.0,1019.2000122070312,1008.4000244140625,999.984130859375,28187000
2018-05-28,1028.4000244140625,1039.5999755859375,1026.800048828125,1020.0586547851562,24736500
2018-05-29,1036.800048828125,1040.5999755859375,1028.0,1015.531982421875,19731500
2018-05-30,1012.0,1024.0,1006.2000122070312,1007.4628295898438,28367500
2018-05-31,1026.0,1032.199951171875,1013.2000122070312,1015.531982421875,35536500
2018-06-01,1032.0,1039.199951171875,1029.199951171875,1015.9257202148438,20180000
2018-06-04,1048.5999755859375,1063.800048828125,1046.4000244140625,1046.8245849609375,35249500
2018-06-05,1078.800048828125,1081.5999755859375,1070.5999755859375,1060.6011962890625,36476500
2018-06-06,1084.0,1109.0,1083.800048828125,1090.1224365234375,73796000
2018-06-07,1105.4000244140625,1107.4000244140625,1092.0,1086.579833984375,38774500
2018-06-08,1100.0,1105.4000244140625,1089.5999755859375,1072.6065673828125,37722000
2018-06-11,1093.5999755859375,1106.800048828125,1092.4000244140625,1084.21826171875,26803500
2018-06-12,1114.4000244140625,1122.0,1088.199951171875,1078.1170654296875,32833000
2018-06-13,1099.199951171875,1101.4000244140625,1089.800048828125,1082.6436767578125,21497000
2018-06-14,1093.0,1098.0,1077.4000244140625,1060.2073974609375,20341500
2018-06-15,1090.0,1096.0,1082.4000244140625,1071.6224365234375,26766500
2018-06-18,1078.0,1079.5999755859375,1067.5999755859375,1054.6968994140625,19031000
2018-06-19,1063.0,1081.199951171875,1060.4000244140625,1044.2659912109375,23370000
2018-06-20,1067.199951171875,1082.4000244140625,1052.4000244140625,1063.5533447265625,26035000
2018-06-21,1110.0,1113.5999755859375,1097.4000244140625,1079.888427734375,42904000
2018-06-22,1082.0,1102.0,1079.5999755859375,1081.65966796875,26065500
2018-06-25,1109.5999755859375,1110.0,1096.800048828125,1080.675537109375,20146000
2018-06-26,1083.199951171875,1099.199951171875,1074.5999755859375,1079.888427734375,28868000
2018-06-27,1108.0,1120.0,1106.4000244140625,1101.143798828125,45277000
2018-06-28,1116.0,1148.5999755859375,1114.199951171875,1126.9256591796875,57844000
2018-06-29,1137.800048828125,1141.4000244140625,1127.199951171875,1114.7235107421875,32565000
2018-07-02,1139.0,1150.0,1117.0,1101.143798828125,34889500
2018-07-03,1132.5999755859375,1137.0,1089.800048828125,1106.8511962890625,33431000
2018-07-04,1124.0,1130.0,1100.4000244140625,1088.7447509765625,24927500
2018-07-05,1104.0,1105.4000244140625,1064.0,1051.744873046875,41027000
2018-07-06,1086.0,1093.800048828125,1073.5999755859375,1072.6065673828125,31699500
2018-07-09,1098.0,1138.800048828125,1094.5999755859375,1120.234130859375,35089000
2018-07-10,1140.0,1153.0,1139.5999755859375,1122.79248046875,36745500
2018-07-11,1140.0,1153.5999755859375,1125.800048828125,1130.0745849609375,37319500
2018-07-12,1160.0,1178.4000244140625,1156.4000244140625,1140.3087158203125,34819000
2018-07-13,1176.0,1197.800048828125,1171.800048828125,1176.5213623046875,49298500
2018-07-16,1195.5999755859375,1195.5999755859375,1195.5999755859375,1176.5213623046875,0
2018-07-17,1200.0,1209.5999755859375,1190.4000244140625,1182.0318603515625,38031500
2018-07-18,1216.5999755859375,1220.0,1192.0,1175.9310302734375,25484500
2018-07-19,1191.199951171875,1203.5999755859375,1182.800048828125,1168.8458251953125,23406500
2018-07-20,1187.800048828125,1194.5999755859375,1177.0,1167.6649169921875,25734000
2018-07-23,1172.0,1189.4000244140625,1171.800048828125,1158.80859375,21313500
2018-07-24,1183.0,1192.4000244140625,1165.0,1148.7713623046875,26600000
2018-07-25,1175.199951171875,1190.5999755859375,1172.4000244140625,1164.1224365234375,18143000
2018-07-26,1192.4000244140625,1193.4000244140625,1184.0,1170.0267333984375,14913000
2018-07-27,1193.0,1193.5999755859375,1180.4000244140625,1174.1595458984375,14894000
2018-07-30,1184.4000244140625,1186.4000244140625,1170.4000244140625,1154.281982421875,18826500
2018-07-31,1162.199951171875,1175.0,1153.800048828125,1147.0,29196000
2018-08-01,1209.800048828125,1236.800048828125,1209.0,1201.5159912109375,67442000
2018-08-02,1230.0,1247.800048828125,1221.0,1203.8778076171875,39977000
2018-08-03,1243.0,1247.0,1219.0,1202.6968994140625,26143500
2018-08-06,1218.4000244140625,1227.5999755859375,1212.5999755859375,1195.4151611328125,16631500
2018-08-07,1224.4000244140625,1235.800048828125,1221.199951171875,1212.930908203125,21716000
2018-08-08,1222.199951171875,1227.4000244140625,1217.0,1199.5479736328125,22233000
2018-08-09,1220.0,1232.4000244140625,1214.5999755859375,1210.962890625,17074500
2018-08-10,1236.5999755859375,1240.0,1208.199951171875,1190.88818359375,24389500
2018-08-13,1204.4000244140625,1211.800048828125,1175.0,1164.5159912109375,33245500
2018-08-14,1193.199951171875,1205.5999755859375,1188.0,1185.57470703125,25018500
2018-08-15,1201.199951171875,1208.0,1192.4000244140625,1180.85107421875,16157500
2018-08-16,1180.0,1191.800048828125,1162.0,1170.42041015625,34182500
2018-08-17,1208.0,1213.0,1200.0,1188.7235107421875,22062500
2018-08-20,1191.0,1204.4000244140625,1188.800048828125,1180.85107421875,21351000
2018-08-21,1205.5999755859375,1206.5999755859375,1192.4000244140625,1175.340576171875,18910500
2018-08-22,1203.199951171875,1203.800048828125,1194.800048828125,1179.079833984375,13996500
2018-08-23,1200.199951171875,1203.5999755859375,1194.5999755859375,1177.7022705078125,17748500
2018-08-24,1203.0,1211.0,1199.199951171875,1191.675537109375,20411500
2018-08-27,1220.0,1239.0,1217.0,1214.3084716796875,23800500
2018-08-28,1248.4000244140625,1256.199951171875,1231.800048828125,1214.89892578125,24737000
2018-08-29,1244.4000244140625,1262.4000244140625,1239.5999755859375,1238.3192138671875,31377000
2018-08-30,1278.4000244140625,1284.4000244140625,1268.0,1248.5533447265625,39080000
2018-08-31,1260.199951171875,1278.0,1257.5999755859375,1249.3404541015625,25289500
2018-09-03,1272.5999755859375,1273.199951171875,1248.800048828125,1235.1702880859375,20409000
2018-09-04,1258.5999755859375,1259.199951171875,1248.800048828125,1235.563720703125,15630000
2018-09-05,1257.0,1259.5999755859375,1244.199951171875,1226.9044189453125,19381500
2018-09-06,1238.0,1264.5999755859375,1234.5999755859375,1237.531982421875,23719000
2018-09-07,1248.199951171875,1249.800048828125,1228.199951171875,1226.1171875,29641500
2018-09-10,1270.0,1275.4000244140625,1248.0,1229.0692138671875,29200000
2018-09-11,1263.199951171875,1270.199951171875,1256.4000244140625,1246.7821044921875,27221000
2018-09-12,1280.0,1284.4000244140625,1266.199951171875,1250.1278076171875,33613500
2018-09-13,1272.0,1284.0,1269.4000244140625,1258.393798828125,24116500
2018-09-14,1295.199951171875,1328.199951171875,1292.4000244140625,1304.8404541015625,47775000
2018-09-17,1326.0,1326.0,1326.0,1304.8404541015625,0
2018-09-18,1324.4000244140625,1338.4000244140625,1312.5999755859375,1309.1702880859375,34460000
2018-09-19,1345.800048828125,1354.5999755859375,1330.5999755859375,1315.074462890625,38026000
2018-09-20,1320.0,1327.800048828125,1311.4000244140625,1293.8193359375,32398000
2018-09-21,1319.0,1321.0,1285.199951171875,1268.2340087890625,57385000
2018-09-24,1288.800048828125,1288.800048828125,1288.800048828125,1268.2340087890625,0
2018-09-25,1295.199951171875,1331.5999755859375,1291.0,1310.35107421875,44978000
2018-09-26,1342.0,1356.0,1335.0,1332.0001220703125,44202000
2018-09-27,1350.0,1363.5999755859375,1333.0,1311.7288818359375,33586000
2018-09-28,1363.0,1394.5999755859375,1358.199951171875,1370.96826171875,54996000
2018-10-01,1378.0,1385.0,1369.0,1353.845947265625,33026000
2018-10-02,1386.0,1388.199951171875,1358.0,1345.383056640625,33701500
2018-10-03,1342.0,1348.4000244140625,1323.199951171875,1303.069091796875,45057000
2018-10-04,1348.800048828125,1362.800048828125,1322.0,1301.494873046875,45299500
2018-10-05,1309.4000244140625,1328.0,1303.0,1298.1490478515625,36285500
2018-10-08,1319.199951171875,1319.199951171875,1319.199951171875,1298.1490478515625,0
2018-10-09,1292.0,1326.5999755859375,1290.199951171875,1294.40966796875,31799000
2018-10-10,1318.5999755859375,1321.5999755859375,1300.4000244140625,1292.8353271484375,22026500
2018-10-11,1240.4000244140625,1270.0,1230.199951171875,1237.531982421875,71616500
2018-10-12,1237.5999755859375,1258.0,1231.5999755859375,1231.6278076171875,60781000
2018-10-15,1250.199951171875,1264.4000244140625,1241.5999755859375,1223.75537109375,31300500
2018-10-16,1257.199951171875,1271.199951171875,1241.199951171875,1250.914794921875,33183000
2018-10-17,1294.199951171875,1312.4000244140625,1286.4000244140625,1278.8616943359375,38803500
2018-10-18,1301.199951171875,1304.0,1281.4000244140625,1263.1170654296875,22599000
2018-10-19,1256.0,1282.0,1239.4000244140625,1247.962890625,34477000
2018-10-22,1248.4000244140625,1270.0,1238.5999755859375,1241.6649169921875,24331500
2018-10-23,1248.4000244140625,1264.5999755859375,1235.0,1217.0638427734375,33726000
2018-10-24,1244.800048828125,1253.0,1215.5999755859375,1221.787353515625,35701500
2018-10-25,1180.0,1190.5999755859375,1170.199951171875,1155.069091796875,55209500
2018-10-26,1209.0,1210.0,1153.4000244140625,1148.1810302734375,53046500
2018-10-29,1186.800048828125,1194.5999755859375,1154.0,1141.8831787109375,36811500
2018-10-30,1147.0,1175.800048828125,1132.4000244140625,1153.691650390625,43752500
2018-10-31,1246.0,1255.0,1208.4000244140625,1208.404296875,62026500
2018-11-01,1250.0,1270.800048828125,1239.0,1237.3353271484375,50008000
2018-11-02,1249.5999755859375,1255.4000244140625,1209.199951171875,1218.2447509765625,51843000
2018-11-05,1215.800048828125,1235.199951171875,1201.5999755859375,1182.425537109375,32707000
2018-11-06,1200.199951171875,1224.5999755859375,1194.4000244140625,1198.5638427734375,28377000
2018-11-07,1215.0,1235.4000244140625,1206.800048828125,1201.5159912109375,37488500
2018-11-08,1256.0,1259.5999755859375,1241.4000244140625,1231.82470703125,28654000
2018-11-09,1249.800048828125,1256.4000244140625,1243.0,1229.65966796875,28000500
2018-11-12,1233.0,1234.199951171875,1210.800048828125,1191.872314453125,29703000
2018-11-13,1150.800048828125,1185.5999755859375,1147.0,1159.792724609375,53047500
2018-11-14,1179.4000244140625,1183.800048828125,1159.4000244140625,1151.92041015625,29943500
2018-11-15,1160.4000244140625,1171.199951171875,1158.199951171875,1143.2607421875,19543000
2018-11-16,1163.5999755859375,1176.0,1136.199951171875,1119.8404541015625,27656000
2018-11-19,1135.4000244140625,1178.800048828125,1130.0,1159.39892578125,25983500
2018-11-20,1153.199951171875,1158.199951171875,1137.5999755859375,1123.579833984375,28628000
2018-11-21,1109.0,1146.4000244140625,1103.5999755859375,1119.0533447265625,33353500
2018-11-22,1141.800048828125,1145.5999755859375,1124.0,1119.8404541015625,19527500
2018-11-23,1138.0,1138.0,1138.0,1119.8404541015625,0
2018-11-26,1142.0,1144.5999755859375,1126.0,1121.61181640625,19140500
2018-11-27,1158.800048828125,1167.0,1148.4000244140625,1141.8831787109375,23831500
2018-11-28,1164.199951171875,1182.5999755859375,1161.800048828125,1161.9576416015625,26280500
2018-11-29,1200.0,1207.800048828125,1171.0,1159.2022705078125,31335000
2018-11-30,1179.199951171875,1189.0,1168.4000244140625,1168.4522705078125,31876000
2018-12-03,1218.0,1231.5999755859375,1211.5999755859375,1204.86181640625,32841000
2018-12-04,1229.800048828125,1235.5999755859375,1190.800048828125,1171.7979736328125,32864000
2018-12-05,1167.0,1198.800048828125,1164.800048828125,1168.0587158203125,23203000
2018-12-06,1178.0,1185.0,1138.5999755859375,1136.7659912109375,33676500
2018-12-07,1172.4000244140625,1184.0,1160.800048828125,1158.4149169921875,27107000
2018-12-10,1145.0,1153.199951171875,1136.800048828125,1120.6278076171875,22627000
2018-12-11,1151.4000244140625,1160.0,1140.4000244140625,1128.69677734375,28866500
2018-12-12,1167.0,1191.0,1160.199951171875,1169.239501953125,31728500
2018-12-13,1200.0,1201.4000244140625,1179.5999755859375,1171.7979736328125,27187000
2018-12-14,1187.5999755859375,1197.800048828125,1161.5999755859375,1152.31396484375,30666500
2018-12-17,1166.800048828125,1175.199951171875,1152.0,1149.1650390625,17950000
2018-12-18,1141.0,1148.800048828125,1115.4000244140625,1098.585205078125,36330000
2018-12-19,1115.199951171875,1118.199951171875,1087.199951171875,1092.287353515625,30262000
2018-12-20,1099.0,1110.800048828125,1070.800048828125,1067.292724609375,38372000
2018-12-21,1064.800048828125,1067.800048828125,1017.7999877929688,1041.9044189453125,65342000
2018-12-24,1058.800048828125,1058.800048828125,1058.800048828125,1041.9044189453125,0
2018-12-25,1005.7999877929688,1025.199951171875,997.7999877929688,984.0426635742188,36898000
2018-12-26,1012.4000244140625,1022.2000122070312,999.7999877929688,1004.3137817382812,35413000
2018-12-27,1080.0,1080.5999755859375,1055.5999755859375,1059.6170654296875,41384500
2018-12-28,1056.800048828125,1073.5999755859375,1050.4000244140625,1048.2022705078125,29930500
2018-12-31,1065.199951171875,1065.199951171875,1065.199951171875,1048.2022705078125,0
2019-01-04,1029.5999755859375,1037.0,1005.0,1019.86181640625,45200000
2019-01-07,1080.5999755859375,1096.4000244140625,1067.0,1056.86181640625,34390000
2019-01-08,1079.0,1081.5999755859375,1062.0,1058.0426025390625,28821000
2019-01-09,1087.800048828125,1093.0,1074.5999755859375,1065.3245849609375,25169000
2019-01-10,1069.800048828125,1077.0,1044.5999755859375,1032.45751953125,32855500
2019-01-11,1057.4000244140625,1068.4000244140625,1056.0,1047.021484375,28353500
2019-01-15,1078.4000244140625,1091.5999755859375,1060.0,1072.0159912109375,36719000
2019-01-16,1094.4000244140625,1096.0,1063.4000244140625,1054.1063232421875,22174000
2019-01-17,1078.4000244140625,1082.0,1068.0,1056.074462890625,19573000
2019-01-18,1073.4000244140625,1087.0,1071.0,1068.4735107421875,19918500
2019-01-21,1101.800048828125,1104.4000244140625,1083.199951171875,1069.85107421875,17459000
2019-01-22,1084.199951171875,1085.800048828125,1066.0,1053.3193359375,18924000
2019-01-23,1070.199951171875,1077.5999755859375,1058.0,1052.728759765625,19548000
2019-01-24,1048.4000244140625,1056.5999755859375,1043.0,1035.0159912109375,26682500
2019-01-25,1056.5999755859375,1074.5999755859375,1056.5999755859375,1047.8087158203125,33685000
2019-01-28,1072.199951171875,1080.800048828125,1064.800048828125,1057.4522705078125,20057500
2019-01-29,1068.0,1075.5999755859375,1056.199951171875,1052.728759765625,21504500
2019-01-30,1064.199951171875,1066.0,1056.0,1039.3458251953125,24034000
2019-01-31,1079.800048828125,1093.4000244140625,1077.5999755859375,1075.952392578125,31570000
2019-02-01,1100.0,1113.5999755859375,1091.5999755859375,1082.2501220703125,30968000
2019-02-04,1019.7999877929688,1023.4000244140625,1002.2000122070312,994.8671875,108140000
2019-02-05,1019.7999877929688,1028.5999755859375,1000.4000244140625,991.3245239257812,56331000
2019-02-06,1007.7999877929688,1010.2000122070312,965.5999755859375,952.3563842773438,95140500
2019-02-07,955.0,964.4000244140625,940.7999877929688,927.5584716796875,65008500
2019-02-08,983.7999877929688,1006.0,980.0,965.5426025390625,93464500
2019-02-12,989.7999877929688,991.7999877929688,963.5999755859375,955.30859375,67915000
2019-02-13,974.5999755859375,998.4000244140625,974.5999755859375,980.1064453125,60086000
2019-02-14,1002.2000122070312,1007.7999877929688,990.4000244140625,991.5213012695312,47797000
2019-02-15,1000.2000122070312,1013.2000122070312,993.5999755859375,993.0958251953125,40631000
2019-02-18,1011.5999755859375,1017.2000122070312,1002.0,999.787353515625,36732500
2019-02-19,1016.4000244140625,1029.800048828125,1014.5999755859375,1013.3671264648438,37096500
2019-02-20,1032.0,1055.4000244140625,1031.199951171875,1037.96826171875,59762000
2019-02-21,1052.0,1071.5999755859375,1045.5999755859375,1050.95751953125,58194500
2019-02-22,1052.0,1068.4000244140625,1050.0,1045.6435546875,36870000
2019-02-25,1069.0,1079.5999755859375,1067.199951171875,1058.2396240234375,35423000
2019-02-26,1078.0,1087.4000244140625,1061.199951171875,1049.186279296875,35525000
2019-02-27,1069.5999755859375,1082.800048828125,1067.800048828125,1059.223388671875,39695000
2019-02-28,1080.0,1082.5999755859375,1066.800048828125,1051.1541748046875,30346000
2019-03-01,1071.5999755859375,1075.5999755859375,1061.5999755859375,1046.0374755859375,31557000
2019-03-04,1079.800048828125,1081.800048828125,1063.4000244140625,1048.2022705078125,35699500
2019-03-05,1057.800048828125,1068.800048828125,1054.199951171875,1048.2022705078125,29790000
2019-03-06,1066.0,1072.800048828125,1061.800048828125,1049.186279296875,32906500
2019-03-07,1057.199951171875,1059.5999755859375,1044.199951171875,1029.1119384765625,35976000
2019-03-08,1028.0,1041.199951171875,1012.0,996.4415283203125,48165500
2019-03-11,1003.0,1008.4000244140625,992.2000122070312,987.1915283203125,33478500
2019-03-12,1028.800048828125,1034.5999755859375,1024.0,1012.5798950195312,27904500
2019-03-13,1030.5999755859375,1042.4000244140625,1021.5999755859375,1009.627685546875,24010000
2019-03-14,1040.0,1045.0,1029.199951171875,1013.3671264648438,17620000
2019-03-15,1019.4000244140625,1032.800048828125,1014.4000244140625,1007.4628295898438,36855000
2019-03-18,1022.5999755859375,1026.800048828125,1017.0,1009.0372924804688,21551000
2019-03-19,1029.4000244140625,1031.5999755859375,1019.2000122070312,1010.0213623046875,17374500
2019-03-20,980.0,994.5999755859375,979.0,974.3989868164062,67773500
2019-03-22,953.0,957.2000122070312,936.0,926.7713012695312,92520500
2019-03-25,910.0,927.5999755859375,901.4000244140625,908.4681396484375,55456500
2019-03-26,930.4000244140625,953.7999877929688,928.5999755859375,934.0533447265625,42345500
2019-03-27,956.0,957.2000122070312,940.5999755859375,937.989501953125,26888000
2019-03-28,942.0,943.5999755859375,929.2000122070312,915.9468994140625,30060500
2019-03-29,940.0,940.7999877929688,927.4000244140625,914.175537109375,33752000
2019-04-01,942.2000122070312,955.2000122070312,939.2000122070312,935.0372924804688,27795500
2019-04-02,960.7999877929688,960.7999877929688,939.4000244140625,925.3937377929688,33997000
2019-04-03,937.4000244140625,946.7999877929688,936.4000244140625,928.936279296875,27606500
2019-04-04,939.0,945.2000122070312,931.0,916.5372924804688,34118500
2019-04-05,942.7999877929688,963.5999755859375,942.5999755859375,947.829833984375,48995000
2019-04-08,975.4000244140625,977.5999755859375,953.4000244140625,942.712890625,25578000
2019-04-09,1030.0,1044.800048828125,1012.2000122070312,1027.930908203125,93774500
2019-04-10,1020.0,1035.5999755859375,1012.5999755859375,1010.0213623046875,51880500
2019-04-11,1011.4000244140625,1030.4000244140625,1010.0,1008.6436767578125,21295000
2019-04-12,1033.199951171875,1044.5999755859375,1024.0,1023.6010131835938,35871500
2019-04-15,1055.0,1067.0,1043.199951171875,1027.3404541015625,33673000
2019-04-16,1058.0,1074.800048828125,1056.199951171875,1053.712890625,43422500
2019-04-17,1071.199951171875,1083.199951171875,1064.199951171875,1055.484130859375,29730000
2019-04-18,1066.199951171875,1073.0,1056.0,1042.888427734375,27875000
2019-04-19,1071.0,1075.5999755859375,1063.800048828125,1049.186279296875,23164500
2019-04-22,1058.0,1071.0,1055.5999755859375,1045.05322265625,16685000
